customer_id,segment,name,income_or_turnover,budget_pct,expected_monthly_outflow,expected_monthly_txns,salary_day,employer_id,fav_merchants,fav_counterparties,kyc_risk,join_date,industry,kyc_score,static_risk_score,risk_score_off_highJur,total_debit,annual_income_or_turnover,velocity_ratio,velocity_severity,velocity_component,dynamic_risk_raw,static_norm,dynamic_norm,composite_crr,crr_tier,drift,involved_in_scenario
CUST_100184,retail,Raymond Duran,3125,0.7469062827953115,2334,8,28.0,EMP_1712,MERCH_1118|MERCH_1169|MERCH_1498|MERCH_1160,CP_10865,Low,2021-09-01,Finance,0.1,0.2815789473684211,0.0,131044.45,37500,3.4945186666666666,91.87082405345211,18.374164810690424,18.374164810690424,0.3433889602053916,0.358960775043457,0.35428923059203743,Medium,1.0,False
CUST_100185,retail,Edward May,50866,0.5386668446296207,27399,34,28.0,EMP_1218,MERCH_1419|MERCH_1101|MERCH_1293|MERCH_1271|MERCH_1034,CP_10284,Low,2020-12-01,Finance,0.1,0.2605263157894737,0.0,337431.81,610392,0.5528116521841702,14.142538975501115,2.828507795100223,2.828507795100223,0.31771501925545576,0.055258204158204906,0.13399524868738016,Low,0.0,False
CUST_100186,retail,Katherine Johnson,22545,0.8780992090084669,19796,33,26.0,EMP_1941,MERCH_1044|MERCH_1144|MERCH_1224|MERCH_1489|MERCH_1442|MERCH_1137|MERCH_1247,CP_10556,Low,2019-05-01,Finance,0.1,0.3052631578947369,0.0,266124.36,270540,0.983678420935906,57.164068299925766,11.432813659985152,11.432813659985152,0.3722721437740694,0.22335337113815104,0.26802900292892656,Medium,1.0,False
CUST_100187,retail,Kristen Gray,54696,0.9000590125242024,49229,28,25.0,EMP_1778,MERCH_1093|MERCH_1428|MERCH_1490|MERCH_1259|MERCH_1430|MERCH_1041|MERCH_1025,CP_10185|CP_10529,,2018-11-01,Healthcare,1.0,0.6078947368421053,0.0,719378.97,656352,1.096026171932134,66.815144766147,13.363028953229401,13.363028953229401,0.7413350449293967,0.261062381849787,0.40514418077366987,High,,False
CUST_100188,retail,Benjamin Wells,18406,0.851662766108416,15675,37,25.0,EMP_1280,MERCH_1469|MERCH_1233|MERCH_1159|MERCH_1142,CP_11820|CP_10263|CP_11668,Low,2021-02-01,Tech,0.1,0.25263157894736843,0.0,242588.49,220872,1.0983216070846462,66.95124969067062,13.390249938134124,13.390249938134126,0.3080872913992298,0.26159417559059206,0.2755421103331834,Medium,1.0,False
CUST_100189,retail,Mary Brown,8494,0.663148405860535,5632,14,25.0,EMP_1823,MERCH_1324|MERCH_1299|MERCH_1005|MERCH_1252|MERCH_1104|MERCH_1240,CP_10252,Low,2019-11-01,Tech,0.1,0.1868421052631579,0.0,85301.43,101928,0.8368792677183894,42.563721851026976,8.512744370205395,8.512744370205395,0.22785622593068036,0.1663064062154198,0.18477135212999796,Low,0.0,False
CUST_100190,retail,Lisa Hughes,18495,0.7403428194911283,13692,40,26.0,EMP_1866,MERCH_1356|MERCH_1243|MERCH_1303|MERCH_1376|MERCH_1386|MERCH_1494,CP_11452|CP_11920,Medium,2021-09-01,Healthcare,0.5,0.3894736842105263,0.0,220261.4,221940,0.9924366946021447,57.807473397673846,11.56149467953477,11.56149467953477,0.4749679075738126,0.22586730518559345,0.30059748590205915,Medium,0.0,False
CUST_100191,retail,Andrew Murphy,29797,0.9329989904146652,27800,42,28.0,EMP_1286,MERCH_1238|MERCH_1281|MERCH_1361|MERCH_1490|MERCH_1185,CP_11332|CP_10601,Low,2021-03-01,Finance,0.1,0.3578947368421053,0.0,630692.85,357564,1.7638600362452594,78.37169017569909,15.674338035139817,15.674338035139819,0.4364569961489089,0.30621650493269453,0.34528865229755884,Medium,1.0,False
CUST_100192,retail,Amanda Lynch,52413,0.5369774293194811,28144,40,26.0,EMP_1414,MERCH_1127|MERCH_1333|MERCH_1453|MERCH_1299,CP_10528,Low,2019-04-01,Healthcare,0.1,0.19736842105263158,0.0,831322.26,628956,1.3217494705511992,71.80153427369463,14.360306854738925,14.360306854738926,0.2406931964056483,0.28054537071746544,0.2685897184239203,Medium,1.0,False
CUST_100193,retail,Crystal Ball,7628,0.5511673410578604,4204,23,25.0,EMP_1790,MERCH_1010|MERCH_1376|MERCH_1453|MERCH_1210,CP_10543,Medium,2021-12-01,Retail,0.5,0.43157894736842106,0.0,518105.02999999997,91536,5.660123120957874,98.56471170502351,19.7129423410047,19.712942341004705,0.5263157894736843,0.3851153581139635,0.4274754875218797,High,1.0,True
CUST_100194,retail,Brianna Hanson,3000,0.6823968835462705,2047,10,28.0,EMP_1139,MERCH_1318|MERCH_1361|MERCH_1359|MERCH_1090|MERCH_1045|MERCH_1128,CP_10027|CP_11670,Low,2020-11-01,Retail,0.1,0.29210526315789476,0.0,34908.74,36000,0.9696872222222221,56.013363028953236,11.202672605790646,11.202672605790646,0.35622593068035946,0.21885729678407137,0.2600678869529578,Medium,1.0,False
CUST_100195,retail,Ryan Ibarra,128326,0.8863184964563589,113737,56,26.0,EMP_1486,MERCH_1098|MERCH_1351|MERCH_1186|MERCH_1203|MERCH_1337,CP_11255|CP_11189|CP_10399,Low,2021-10-01,Retail,0.1,0.3552631578947369,0.0,1502223.59,1539912,0.9755256079568184,56.545409552091066,11.309081910418213,11.309081910418215,0.433247753530167,0.22093612686176414,0.284629614862285,Medium,1.0,False
CUST_100196,retail,Scott Boyer,104506,0.4530062545232336,47341,43,28.0,EMP_1582,MERCH_1221|MERCH_1060|MERCH_1336|MERCH_1076,CP_10636|CP_11873,Low,2018-02-01,Construction,0.1,0.28684210526315795,0.0,613008.97,1254072,0.48881481286560896,10.05939123979213,2.0118782479584265,2.0118782479584265,0.34980744544287556,0.03930439193405126,0.13245530798669855,Low,0.0,False
CUST_100197,corporate,"Yang, Robertson and Espinoza",1384801,0.4221748954925062,584628,50,,,MERCH_1061|MERCH_1383|MERCH_1469|MERCH_1355,CP_11210|CP_10421|CP_10946,Medium,2021-04-01,,0.5,0.4366666666666667,0.0,275527.82,16617612,0.016580470166230866,23.010752688172044,4.602150537634408,4.602150537634408,0.5325203252032521,0.08990838717712768,0.22269196858496498,Medium,0.0,False
CUST_100198,retail,John Mitchell,200000,0.4880613692319587,97612,18,26.0,EMP_1659,MERCH_1225|MERCH_1020|MERCH_1166|MERCH_1212,CP_10143,Low,2020-08-01,Tech,0.1,0.1631578947368421,0.0,836035.12,2400000,0.3483479666666667,0.5691660480079188,0.11383320960158377,0.11383320960158377,0.19897304236200258,0.002223864734275963,0.06124861802259395,Low,0.0,False
CUST_100199,corporate,Kirby LLC,10000000,0.5648415126504075,5648415,68,,,MERCH_1415|MERCH_1118|MERCH_1224,CP_11937|CP_10740|CP_10427,Low,2019-03-01,,0.1,0.25333333333333335,0.0,384322.97000000003,120000000,0.003202691416666667,1.5053763440860215,0.30107526881720426,0.30107526881720426,0.3089430894308944,0.005881857105045736,0.09680022680280032,Low,0.0,False
CUST_100200,sme,Ramirez LLC,410918,0.7847633318555156,322473,97,,,MERCH_1477|MERCH_1444|MERCH_1311|MERCH_1120,CP_11167|CP_11573,High,2021-06-01,,0.85,0.6366666666666666,0.0,492872.97,4931016,0.09995363430173416,71.0942876806607,14.21885753613214,14.218857536132141,0.7764227642276422,0.27778199303148116,0.42737422439032946,High,0.0,False
CUST_100201,retail,Tina Green,18660,0.8294076814158371,15476,44,27.0,EMP_1075,MERCH_1379|MERCH_1481|MERCH_1119|MERCH_1492|MERCH_1429|MERCH_1144,CP_10931,Low,2022-06-01,Education,0.1,0.2578947368421053,0.0,238169.31,223920,1.063635718113612,64.47661469933185,12.89532293986637,12.89532293986637,0.3145057766367138,0.25192519848504435,0.27069937193054516,Medium,1.0,False
CUST_100202,retail,Roger Clark,10878,0.473866417119041,5154,24,25.0,EMP_1203,MERCH_1011|MERCH_1275|MERCH_1072|MERCH_1175|MERCH_1201|MERCH_1188|MERCH_1306,CP_10500|CP_11751,Medium,2018-04-01,Retail,0.5,0.39473684210526316,0.0,100359.39,130536,0.768825381503953,34.36030685473892,6.872061370947784,6.872061370947785,0.4813863928112966,0.13425374711052931,0.23839354082075948,Medium,0.0,False
CUST_100203,retail,Heidi Jones,74429,0.6281231486185637,46750,35,25.0,EMP_1624,MERCH_1213|MERCH_1425|MERCH_1316|MERCH_1371,CP_11140,Medium,2022-08-01,Retail,0.5,0.4710526315789474,0.0,425712.64,893148,0.47664288561358253,9.403612967087355,1.880722593417471,1.8807225934174712,0.5744544287548139,0.03674211300108113,0.19805580772720094,Low,-1.0,False
CUST_100204,sme,"Harvey, Cole and Mueller",233205,0.5733680349355214,133712,125,,,MERCH_1479|MERCH_1082|MERCH_1392|MERCH_1498|MERCH_1338|MERCH_1080,CP_11502,Low,2022-02-01,,0.1,0.2866666666666667,0.0,764431.31,2798460,0.27316142092436557,91.53475567790778,18.306951135581556,18.306951135581556,0.34959349593495936,0.35764767737838327,0.35523142294535603,Medium,1.0,False
CUST_100205,retail,Martin Curtis,25646,0.5749608452286081,14745,39,26.0,EMP_1855,MERCH_1271|MERCH_1327|MERCH_1159|MERCH_1423,CP_10303,Medium,2021-08-01,Retail,0.5,0.4394736842105263,0.0,253595.53,307752,0.8240256115313629,41.01707498144024,8.203414996288048,8.203414996288048,0.5359435173299102,0.16026329552445254,0.2729673620660898,Medium,0.0,False
CUST_100206,sme,"Caldwell, Allen and Larson",2654217,0.7780511312271321,2065116,133,,,MERCH_1472|MERCH_1477|MERCH_1019|MERCH_1190|MERCH_1306,CP_11361|CP_11966|CP_11838,Low,2019-06-01,,0.1,0.27,0.0,648344.41,31850604,0.02035579639243262,28.355127322780454,5.671025464556091,5.671025464556092,0.32926829268292684,0.1107901075788676,0.17633356311008536,Low,0.0,False
CUST_100207,retail,Jesus Shaw,28531,0.8162943128374278,23289,38,25.0,EMP_1731,MERCH_1060|MERCH_1498|MERCH_1012,CP_11273|CP_11297|CP_11758,Low,2018-02-01,Tech,0.1,0.23157894736842105,0.0,320614.82,342372,0.9364516374002547,53.05617421430339,10.611234842860677,10.611234842860677,0.282413350449294,0.20730286914294188,0.2298360135348475,Medium,1.0,False
CUST_100208,retail,Shelly Moss,128237,0.6280359272327988,80537,34,28.0,EMP_1630,MERCH_1171|MERCH_1438|MERCH_1218|MERCH_1425|MERCH_1200,CP_10379,Low,2022-04-01,Education,0.1,0.20263157894736844,0.0,2432060.3699999996,1538844,1.5804463415394931,75.67433803513983,15.134867607027964,15.134867607027964,0.24711168164313227,0.29567731988764756,0.28110762841429293,Medium,1.0,False
CUST_100209,retail,Laura Coleman,18743,0.4340518644939338,8135,48,25.0,EMP_1690,MERCH_1426|MERCH_1101|MERCH_1071,CP_11634|CP_11820,Low,2019-09-01,Healthcare,0.1,0.18947368421052632,0.0,771405.4,224916,3.429748884027815,91.47488245483791,18.29497649096758,18.29497649096758,0.23106546854942236,0.35741373870656934,0.3195092576594252,Medium,1.0,False
CUST_100210,retail,Kayla Moore,52962,0.8232099024383016,43598,53,26.0,EMP_1614,MERCH_1052|MERCH_1068|MERCH_1117|MERCH_1187|MERCH_1322,CP_11962|CP_10800|CP_11909,Medium,2018-10-01,Construction,0.5,0.5131578947368421,0.0,477948.59,635544,0.7520306855229536,32.26924028705766,6.453848057411533,6.453848057411533,0.6258023106546856,0.12608346145634156,0.2759991162158448,Medium,0.0,False
CUST_100211,sme,"George, Torres and Galloway",2310329,0.4848854345452329,1120244,89,,,MERCH_1092|MERCH_1158|MERCH_1155|MERCH_1478|MERCH_1011|MERCH_1198|MERCH_1371,CP_10453,Low,2018-05-01,,0.1,0.19999999999999998,0.0,928874.28,27723948,0.033504401321197114,40.949759119064005,8.189951823812802,8.189951823812804,0.24390243902439024,0.16000027672190834,0.1851709254126529,Low,0.0,False
CUST_100212,retail,Dr. Ryan Garcia,4280,0.7974032356944065,3412,22,25.0,EMP_1189,MERCH_1392|MERCH_1248|MERCH_1335|MERCH_1233,CP_10525,Medium,2022-08-01,Tech,0.5,0.39210526315789473,0.0,108196.9,51360,2.10663746105919,82.52907696114823,16.50581539222965,16.50581539222965,0.4781771501925546,0.3224603864700146,0.3691754155867766,Medium,0.0,False
CUST_100213,retail,Melanie King,15842,0.802510923049794,12713,24,25.0,EMP_1110,MERCH_1061|MERCH_1239|MERCH_1387|MERCH_1325|MERCH_1014,CP_10293|CP_10788,Medium,2021-12-01,Finance,0.5,0.46578947368421053,0.0,157239.99000000002,190104,0.82712615200101,41.400643405097746,8.28012868101955,8.28012868101955,0.56803594351733,0.1617619869758124,0.2836441739382677,Medium,0.0,False
CUST_100214,retail,Robert Hensley,5501,0.918457895319074,5052,11,28.0,EMP_1650,MERCH_1279|MERCH_1257|MERCH_1487|MERCH_1212|MERCH_1189,CP_10347|CP_11226,Low,2018-12-01,Education,0.1,0.2394736842105263,0.0,129108.62,66012,1.955835605647458,80.759712942341,16.1519425884682,16.1519425884682,0.2920410783055199,0.31554706783954795,0.30849527097933954,Medium,1.0,False
CUST_100215,sme,"Fernandez, Stuart and Page",2129112,0.9418229184953668,2005246,143,,,MERCH_1240|MERCH_1324|MERCH_1168|MERCH_1402,CP_11106|CP_11312|CP_10417,Low,2018-06-01,,0.1,0.35000000000000003,0.0,742943.63,25549344,0.029078775173249066,37.64624913971094,7.529249827942188,7.529249827942188,0.426829268292683,0.147092691372914,0.2310136644488447,Medium,1.0,False
CUST_100216,retail,Carlos Harris,13465,0.9466925622876184,12747,52,27.0,EMP_1810,MERCH_1067|MERCH_1428|MERCH_1342|MERCH_1014,CP_11160|CP_10967|CP_10485,Low,2022-05-01,Tech,0.1,0.3078947368421053,0.0,184242.19,161580,1.140253682386434,68.94333085869833,13.788666171739665,13.788666171739667,0.3754813863928113,0.2693777021605579,0.3012088074302339,Medium,1.0,False
CUST_100217,retail,Courtney Cole,21012,0.7001809623548261,14712,22,26.0,EMP_1733,MERCH_1022|MERCH_1024|MERCH_1479|MERCH_1138|MERCH_1482|MERCH_1086|MERCH_1120,CP_11529|CP_11823,Low,2020-02-01,Retail,0.1,0.2973684210526316,0.0,179461.0,252144,0.7117401167586775,26.924028705765902,5.38480574115318,5.38480574115318,0.36264441591784347,0.10519847090835857,0.18243225441120403,Low,0.0,False
CUST_100218,retail,Cynthia Sparks,15301,0.9418710388220946,14411,54,25.0,EMP_1208,MERCH_1098|MERCH_1225|MERCH_1453|MERCH_1129,CP_11140|CP_11695|CP_11114,Low,2018-05-01,Construction,0.1,0.39736842105263165,0.0,221005.41,183612,1.2036544997059015,70.61370947785201,14.122741895570403,14.122741895570403,0.48459563543003864,0.2759042617068026,0.3385116738237734,Medium,1.0,False
CUST_100219,corporate,Daugherty Ltd,255325,0.7542172511041487,192570,145,,,MERCH_1092|MERCH_1166|MERCH_1123|MERCH_1079|MERCH_1376|MERCH_1028|MERCH_1069,CP_10325|CP_11508,Low,2021-09-01,,0.1,0.33,0.0,1504827.69,3063900,0.49114778223832367,95.91397849462365,19.182795698924732,19.182795698924732,0.4024390243902439,0.3747583241214855,0.383062534202113,Medium,1.0,False
CUST_100220,retail,Kathryn Myers,3870,0.643566616815273,2490,15,26.0,EMP_1989,MERCH_1407|MERCH_1271|MERCH_1066,CP_10578|CP_10888|CP_11251,Low,2018-04-01,Tech,0.1,0.1631578947368421,0.0,42498.4,46440,0.9151248923341947,51.125958921059144,10.225191784211829,10.22519178421183,0.19897304236200258,0.19976106700061474,0.1995246596090311,Low,0.0,False
CUST_100221,retail,Terri Knight,36045,0.4401543358797749,15865,20,28.0,EMP_1610,MERCH_1458|MERCH_1469|MERCH_1209|MERCH_1284|MERCH_1193,CP_11927|CP_11582,Low,2022-12-01,Retail,0.1,0.31578947368421056,0.0,852132.16,432540,1.9700655661904103,81.01954961643158,16.203909923286314,16.203909923286314,0.3851091142490373,0.3165623104356305,0.33712635157965254,Medium,1.0,False
CUST_100222,retail,Ms. Kayla Williams,11885,0.6436340736933268,7649,38,26.0,EMP_1405,MERCH_1286|MERCH_1110|MERCH_1327|MERCH_1176|MERCH_1300|MERCH_1079,CP_11642|CP_11784,Medium,2021-06-01,Finance,0.5,0.41842105263157897,0.0,269148.0,142620,1.8871687000420698,79.86884434545904,15.973768869091806,15.973768869091806,0.5102695763799744,0.31206623608155076,0.3715272381710778,Medium,0.0,False
CUST_100223,sme,"Hawkins, Lewis and Thomas",597878,0.9023795809809588,539512,106,,,MERCH_1255|MERCH_1405|MERCH_1470|MERCH_1388|MERCH_1496|MERCH_1242|MERCH_1233,CP_11067,Low,2019-05-01,,0.1,0.34,0.0,1141962.61,7174536,0.15916884520476307,81.41775636613903,16.283551273227804,16.283551273227804,0.41463414634146345,0.31811819724708823,0.34707298197540076,Medium,1.0,False
CUST_100224,retail,Bruce Lopez,13025,0.814453376940069,10608,32,25.0,EMP_1126,MERCH_1053|MERCH_1352|MERCH_1271,CP_10512,Low,2022-11-01,Education,0.1,0.2894736842105263,0.0,162834.71,156300,1.0418087651951375,62.014352882949765,12.402870576589953,12.402870576589955,0.3530166880616175,0.24230456626502447,0.27551820280400235,Medium,1.0,False
CUST_100225,retail,Aaron Brown,129105,0.5004801110085644,64614,23,25.0,EMP_1421,MERCH_1344|MERCH_1330|MERCH_1139,CP_11088|CP_11040,Low,2021-05-01,Finance,0.1,0.2631578947368421,0.0,586512.64,1549260,0.3785759911183404,2.1405592675080425,0.42811185350160846,0.4281118535016085,0.3209242618741977,0.008363665196298728,0.1021318441996684,Low,0.0,False
CUST_100226,retail,Julia Gray,15377,0.8939653577661777,13746,44,26.0,EMP_1948,MERCH_1277|MERCH_1089|MERCH_1453,CP_10175|CP_11591,Medium,2022-08-01,Tech,0.5,0.4315789473684211,0.0,213939.08000000002,184524,1.1594105915761637,69.57436278148973,13.914872556297945,13.914872556297945,0.5263157894736843,0.27184329132247254,0.3481850407678361,Medium,0.0,False
CUST_100227,retail,Allen Skinner,48403,0.4014060571485093,19429,30,26.0,EMP_1573,MERCH_1401|MERCH_1356|MERCH_1073,CP_10343|CP_11880|CP_10523,Medium,2022-11-01,Finance,0.5,0.4421052631578948,0.0,312582.02,580836,0.5381588262435524,12.991833704528583,2.5983667409057167,2.598366740905717,0.5391527599486522,0.05076212980412525,0.19727931884748334,Low,-1.0,False
CUST_100228,retail,Shawna Gillespie,6136,0.8298007847281791,5091,12,26.0,EMP_1086,MERCH_1075|MERCH_1026|MERCH_1371|MERCH_1191|MERCH_1128|MERCH_1298,CP_11843,Low,2022-10-01,Finance,0.1,0.3447368421052632,0.0,72132.19,73632,0.9796310028248588,56.82999257609502,11.365998515219005,11.365998515219005,0.420410783055199,0.22204805922890208,0.28155687637679117,Medium,1.0,False
CUST_100229,retail,Michelle Martinez,13455,0.6111090231444158,8222,19,25.0,EMP_1344,MERCH_1037|MERCH_1474|MERCH_1313|MERCH_1411,CP_10142|CP_11476|CP_11643,Medium,2020-12-01,Education,0.5,0.3157894736842105,0.0,126550.89,161460,0.7837909698996656,36.20390992328632,7.240781984657264,7.240781984657264,0.3851091142490372,0.14145713505416235,0.2145527288126248,Medium,0.0,False
CUST_100230,retail,Sabrina Lopez,17976,0.9479201542051396,17039,59,25.0,EMP_1926,MERCH_1026|MERCH_1157|MERCH_1012|MERCH_1176|MERCH_1443,CP_11013,,2019-02-01,Education,1.0,0.5921052631578948,0.0,242891.3,215712,1.1259980900459872,68.41128433556051,13.682256867112102,13.682256867112102,0.7220795892169449,0.2672988720828652,0.4037330872230891,High,,False
CUST_100231,retail,Brandon Brown,31219,0.5520232004512742,17233,20,28.0,EMP_1031,MERCH_1450|MERCH_1272|MERCH_1028|MERCH_1338|MERCH_1491|MERCH_1403|MERCH_1370,CP_10818|CP_11563|CP_11152,Medium,2021-06-01,Education,0.5,0.3263157894736842,0.0,208950.93,374628,0.5577557737275377,14.476614699331849,2.89532293986637,2.89532293986637,0.39794608472400517,0.056563516067453835,0.15897828666441924,Low,-1.0,False
CUST_100232,retail,Stephanie Roberts,108522,0.8903483788510561,96622,34,25.0,EMP_1212,MERCH_1366|MERCH_1141|MERCH_1460|MERCH_1457|MERCH_1000|MERCH_1431|MERCH_1318,CP_11073|CP_10191|CP_11852,Low,2018-06-01,Finance,0.1,0.3052631578947369,0.0,3409879.41,1302264,2.6184240753027037,86.01831229893591,17.203662459787182,17.203662459787182,0.3722721437740694,0.3360936441888368,0.34694719406440655,Medium,1.0,True
CUST_100233,retail,David Harding,80003,0.6393801308956499,51152,36,27.0,EMP_1883,MERCH_1496|MERCH_1264|MERCH_1074|MERCH_1096|MERCH_1495|MERCH_1192,CP_10805|CP_10734|CP_10899,Medium,2022-04-01,Tech,0.5,0.36052631578947375,0.0,953282.77,960036,0.9929656492048216,57.81984657263054,11.563969314526108,11.563969314526108,0.43966623876765093,0.2259156500711212,0.2900408266800801,Medium,0.0,False
CUST_100234,retail,Nicole Hartman,91587,0.9198580697582984,84247,40,26.0,EMP_1825,MERCH_1481|MERCH_1106|MERCH_1100|MERCH_1433|MERCH_1304|MERCH_1287,CP_10293|CP_11820|CP_10219,Low,2022-09-01,Education,0.1,0.30526315789473685,0.0,534538.59,1099044,0.4863668697522574,9.935659490225191,1.9871318980450383,1.9871318980450383,0.37227214377406936,0.038820943078773866,0.1388563032873625,Low,0.0,False
CUST_100235,sme,Fisher-Potter,695713,0.6666211081224533,463776,115,,,MERCH_1021|MERCH_1260|MERCH_1414|MERCH_1248|MERCH_1194,CP_11451|CP_10259,Low,2020-07-01,,0.1,0.2733333333333334,0.0,568873.2,8348556,0.0681403107315804,60.28905712319339,12.057811424638679,12.057811424638679,0.3333333333333334,0.23556343261914567,0.264894402833402,Medium,1.0,False
CUST_100236,retail,Margaret Lee,28446,0.9141273933774005,26003,42,25.0,EMP_1093,MERCH_1104|MERCH_1208|MERCH_1489|MERCH_1474|MERCH_1264,CP_10211,Medium,2019-08-01,Tech,0.5,0.41052631578947374,0.0,1185649.6,341352,3.4733928613278966,91.77183865379857,18.354367730759712,18.354367730759716,0.5006418485237485,0.35857401595923516,0.40119436572858913,High,1.0,False
CUST_100237,retail,Sean Chapman,17474,0.7984714220775009,13952,51,28.0,EMP_1954,MERCH_1269|MERCH_1305|MERCH_1234,CP_10761|CP_11347,High,2018-11-01,Education,0.85,0.4736842105263158,0.0,230054.19,209688,1.0971261588645989,66.85226429101706,13.370452858203413,13.370452858203414,0.5776636713735559,0.26120741650637014,0.35614429296652583,Medium,-1.0,False
CUST_100238,retail,Rachel Johnson,34956,0.4283879739201646,14974,18,25.0,EMP_1877,MERCH_1172|MERCH_1400|MERCH_1424|MERCH_1070,CP_11624,Medium,2021-04-01,Education,0.5,0.3105263157894737,0.0,214264.59999999998,419472,0.5107959530075904,11.370947785201682,2.2741895570403363,2.2741895570403368,0.3786906290115533,0.04442894979999152,0.14470745356346004,Low,-1.0,False
CUST_100239,retail,Raymond Smith,26585,0.4938782366362636,13129,37,25.0,EMP_1649,MERCH_1296|MERCH_1303|MERCH_1277|MERCH_1331|MERCH_1212|MERCH_1498,CP_10917|CP_11457|CP_10983,Medium,2019-05-01,Tech,0.5,0.3078947368421053,22.85234899328859,244812.63999999998,319020,0.7673896307441539,34.14996288047513,6.829992576095027,25.111871770725898,0.3754813863928113,0.490589751778381,0.45605724216271004,High,1.0,True
CUST_100240,sme,Moon-Smith,421420,0.4173470113656855,175878,117,,,MERCH_1190|MERCH_1246|MERCH_1380,CP_10546|CP_10131,Low,2019-10-01,,0.1,0.21,0.0,2952831.38,5057040,0.5839050867701264,97.59119064005506,19.518238128011014,19.518238128011014,0.25609756097560976,0.38131158385153946,0.34374737698876057,Medium,1.0,False
CUST_100241,sme,Harding-Cisneros,1754380,0.8386601646153754,1471328,144,,,MERCH_1149|MERCH_1292|MERCH_1253|MERCH_1108|MERCH_1376,CP_10397,Low,2022-08-01,,0.1,0.3766666666666667,0.0,1500654.76,21052560,0.07128134345656775,61.6655196145905,12.3331039229181,12.3331039229181,0.459349593495935,0.2409415931812266,0.3064639932756391,Medium,1.0,False
CUST_100242,sme,"Gray, Flowers and Rivera",269015,0.65778285695542,176953,32,,,MERCH_1373|MERCH_1004|MERCH_1187|MERCH_1319|MERCH_1266,CP_10620|CP_10586,Medium,2021-08-01,,0.5,0.4533333333333333,0.0,154243.12,3228180,0.04778021052109858,50.03441156228493,10.006882312456986,10.006882312456987,0.5528455284552846,0.1954961364316426,0.3027009540387352,Medium,0.0,False
CUST_100243,retail,Amber Reynolds,19295,0.7475011208641418,14423,48,27.0,EMP_1001,MERCH_1079|MERCH_1437|MERCH_1272|MERCH_1199|MERCH_1238|MERCH_1220,CP_10541|CP_11477|CP_11843,Low,2019-11-01,Tech,0.1,0.20789473684210527,0.0,235754.13,231540,1.0182004405286345,59.70056916604801,11.940113833209603,11.940113833209603,0.2535301668806162,0.23326407267133742,0.23934390093412106,Medium,1.0,False
CUST_100244,retail,Jean Adams,8785,0.5064444455825339,4449,14,26.0,EMP_1256,MERCH_1192|MERCH_1419|MERCH_1385|MERCH_1100|MERCH_1348|MERCH_1137,CP_10528|CP_11185,Low,2019-04-01,Retail,0.1,0.2578947368421053,0.0,323409.41,105420,3.067818345664959,89.0744865132393,17.814897302647857,17.81489730264786,0.3145057766367138,0.3480348309141882,0.33797611463094585,Medium,1.0,False
CUST_100245,retail,Taylor Long,4939,0.6644581875433981,3281,14,25.0,EMP_1509,MERCH_1186|MERCH_1133|MERCH_1205|MERCH_1086|MERCH_1199|MERCH_1232|MERCH_1335,CP_10584,Low,2021-11-01,Healthcare,0.1,0.22894736842105265,0.0,55320.34,59268,0.9333930620233515,52.78396436525612,10.556792873051224,10.556792873051224,0.27920410783055205,0.20623928166133165,0.22812872951209778,Medium,1.0,False
CUST_100246,retail,Sean Fletcher,104597,0.6680856888993598,69879,47,25.0,EMP_1719,MERCH_1466|MERCH_1473|MERCH_1272|MERCH_1071|MERCH_1364,CP_11634,Low,2018-07-01,Retail,0.1,0.3026315789473684,0.0,624376.44,1255164,0.4974461026606881,10.579064587973273,2.1158129175946545,2.1158129175946545,0.36906290115532736,0.04133487712621626,0.13965328433494958,Low,0.0,False
CUST_100247,retail,Stephanie Bender,47767,0.6369199894863713,30423,37,26.0,EMP_1194,MERCH_1072|MERCH_1492|MERCH_1188|MERCH_1230,CP_10857,Low,2022-10-01,Education,0.1,0.218421052631579,0.0,1605555.59,573204,2.8010195148673076,87.19376391982183,17.438752783964368,17.438752783964368,0.26636713735558415,0.34068640831397196,0.3183906270264556,Medium,1.0,False
CUST_100248,retail,Mrs. Jillian Nguyen,66016,0.7203283192156072,47553,17,27.0,EMP_1004,MERCH_1248|MERCH_1369|MERCH_1357|MERCH_1466|MERCH_1048,CP_10329|CP_11040,Low,2018-05-01,Construction,0.1,0.318421052631579,0.0,334276.72,792192,0.4219642712877686,5.4936896807720865,1.0987379361544174,1.0987379361544176,0.38831835686777927,0.02146512917431582,0.13152109748235485,Low,0.0,False
CUST_100249,corporate,Mendez-Nielsen,6900382,0.6466394900445257,4462059,38,,,MERCH_1453|MERCH_1044|MERCH_1252,CP_10889|CP_11485|CP_10863,Low,2018-10-01,,0.1,0.24333333333333332,0.0,406975.01,82804584,0.004914885026171981,5.161290322580645,1.032258064516129,1.032258064516129,0.2967479674796748,0.02016636721729967,0.1031408472960122,Low,0.0,False
CUST_100250,retail,Patricia Harrison,200000,0.6561877812491115,131237,22,27.0,EMP_1173,MERCH_1035|MERCH_1364|MERCH_1299|MERCH_1423|MERCH_1227|MERCH_1418,CP_10782|CP_11872,Low,2021-10-01,Healthcare,0.1,0.23421052631578948,0.0,820759.25,2400000,0.3419830208333333,0.3588220737441227,0.07176441474882456,0.07176441474882456,0.28562259306803595,0.0014020016803044113,0.08666817909662387,Low,0.0,False
